asylum_residence,displacement_type,time,displaced_population
ind,returned_refugees,2013,1025.0
ind,returned_refugees,2014,709.0
ind,returned_refugees,2015,960.0
ind,returned_refugees,2016,1187.0
irl,asylum_seekers,2000,12067.0
irl,asylum_seekers,2001,10841.0
irl,asylum_seekers,2002,6967.0
irl,asylum_seekers,2003,7391.0
irl,asylum_seekers,2004,3696.0
irl,asylum_seekers,2005,2414.0
irl,asylum_seekers,2006,3424.0
irl,asylum_seekers,2007,4400.0
irl,asylum_seekers,2008,4612.0
irl,asylum_seekers,2009,2755.0
irl,asylum_seekers,2010,5129.0
irl,asylum_seekers,2011,5439.0
irl,asylum_seekers,2012,5471.0
irl,asylum_seekers,2013,5507.0
irl,asylum_seekers,2014,4626.0
irl,asylum_seekers,2015,5055.0
irl,asylum_seekers,2016,4322.0
irl,asylum_seekers,2017,6006.0
irl,asylum_seekers,2018,7131.0
irl,refugees,1984,500.0
irl,refugees,1985,600.0
irl,refugees,1986,600.0
irl,refugees,1987,540.0
irl,refugees,1988,480.0
irl,refugees,1989,420.0
irl,refugees,1990,360.0
irl,refugees,1991,300.0
irl,refugees,1992,500.0
irl,refugees,1993,119.0
irl,refugees,1994,400.0
irl,refugees,1995,400.0
irl,refugees,1996,69.0
irl,refugees,1997,430.0
irl,refugees,1998,600.0
irl,refugees,1999,2835.0
irl,refugees,2000,2543.0
irl,refugees,2001,3598.0
irl,refugees,2002,5380.0
irl,refugees,2003,5971.0
irl,refugees,2004,6542.0
irl,refugees,2005,7113.0
irl,refugees,2006,7917.0
irl,refugees,2007,9333.0
irl,refugees,2008,9730.0
irl,refugees,2009,9571.0
irl,refugees,2010,9107.0
irl,refugees,2011,8248.0
irl,refugees,2012,6327.0
irl,refugees,2013,6001.0
irl,refugees,2014,5853.0
irl,refugees,2015,6125.0
irl,refugees,2016,5731.0
irl,refugees,2017,6364.0
irl,refugees,2018,5962.0
irl,returned_refugees,1993,2.0
irl,returned_refugees,1994,20.0
irl,returned_refugees,1996,86.0
irl,returned_refugees,1997,1.0
irl,returned_refugees,1998,8.0
irl,returned_refugees,1999,211.0
irl,returned_refugees,2000,958.0
irl,returned_refugees,2001,6.0
irl,returned_refugees,2002,31.0
irl,returned_refugees,2003,15.0
irl,returned_refugees,2004,4.0
irl,returned_refugees,2005,4.0
irl,returned_refugees,2006,5.0
irl,returned_refugees,2007,2.0
irl,returned_refugees,2008,2.0
irl,returned_refugees,2009,3.0
irl,returned_refugees,2010,1.0
irl,returned_refugees,2015,1.0
irl,stateless_persons,2012,73.0
irl,stateless_persons,2013,73.0
irl,stateless_persons,2014,99.0
irl,stateless_persons,2015,99.0
irl,stateless_persons,2016,99.0
irl,stateless_persons,2017,99.0
irl,stateless_persons,2018,99.0
irn,asylum_seekers,2000,12228.0
irn,asylum_seekers,2002,4.0
irn,asylum_seekers,2003,1.0
irn,asylum_seekers,2004,48.0
irn,asylum_seekers,2005,140.0
irn,asylum_seekers,2006,1019.0
irn,asylum_seekers,2007,1188.0
irn,asylum_seekers,2008,1707.0
irn,asylum_seekers,2009,1858.0
irn,asylum_seekers,2010,1775.0
irn,asylum_seekers,2011,445.0
irn,asylum_seekers,2012,17.0
irn,asylum_seekers,2013,47.0
irn,asylum_seekers,2014,42.0
irn,asylum_seekers,2015,42.0
irn,asylum_seekers,2016,91.0
irn,asylum_seekers,2017,84.0
irn,asylum_seekers,2018,33.0
irn,refugees,1962,2000.0
irn,refugees,1963,1500.0
irn,refugees,1968,300.0
irn,refugees,1969,300.0
irn,refugees,1979,130100.0
irn,refugees,1980,330000.0
irn,refugees,1981,1565000.0
irn,refugees,1982,1700060.0
irn,refugees,1983,1900060.0
irn,refugees,1984,2000000.0
irn,refugees,1985,2300000.0
irn,refugees,1986,2590000.0
irn,refugees,1987,2760000.0
irn,refugees,1988,2850000.0
irn,refugees,1989,2850000.0
irn,refugees,1990,4174401.0
irn,refugees,1991,4404995.0
irn,refugees,1992,4150723.0
irn,refugees,1993,2495038.0
irn,refugees,1994,2236350.0
irn,refugees,1995,2071988.0
irn,refugees,1996,2030359.0
irn,refugees,1997,1982553.0
irn,refugees,1998,1931332.0
irn,refugees,1999,1835688.0
irn,refugees,2000,1868000.0
irn,refugees,2001,1868000.0
irn,refugees,2002,1306599.0
irn,refugees,2003,984896.0
irn,refugees,2004,1045976.0
irn,refugees,2005,974302.0
irn,refugees,2006,968370.0
irn,refugees,2007,963546.0
irn,refugees,2008,980109.0
irn,refugees,2009,1070488.0
irn,refugees,2010,1073366.0
irn,refugees,2011,886468.0
irn,refugees,2012,868242.0
irn,refugees,2013,857354.0
irn,refugees,2014,982027.0
irn,refugees,2015,979437.0
irn,refugees,2016,979435.0
irn,refugees,2017,979435.0
irn,refugees,2018,979435.0
irn,returned_refugees,1988,44000.0
irn,returned_refugees,1991,1333860.0
irn,returned_refugees,1992,216600.0
irn,returned_refugees,1994,228959.0
irn,returned_refugees,1995,211753.0
irn,returned_refugees,1996,106700.0
irn,returned_refugees,1997,12438.0
irn,returned_refugees,1998,29602.0
irn,returned_refugees,1999,181687.0
irn,returned_refugees,2000,219206.0
irn,returned_refugees,2001,19727.0
irn,returned_refugees,2002,377389.0
irn,returned_refugees,2003,319915.0
irn,returned_refugees,2004,646195.0
irn,returned_refugees,2005,344914.0
irn,returned_refugees,2006,243648.0
irn,returned_refugees,2007,7700.0
irn,returned_refugees,2008,7146.0
irn,returned_refugees,2009,11648.0
irn,returned_refugees,2010,10168.0
irn,returned_refugees,2011,36866.0
irn,returned_refugees,2012,21890.0
irn,returned_refugees,2013,12282.0
irn,returned_refugees,2014,4793.0
irn,returned_refugees,2015,4152.0
irn,returned_refugees,2016,2426.0
irn,returned_refugees,2017,6.0
irn,returned_refugees,2018,8.0
irq,asylum_seekers,2000,946.0
irq,asylum_seekers,2001,393.0
irq,asylum_seekers,2002,437.0
irq,asylum_seekers,2003,437.0
irq,asylum_seekers,2004,1353.0
irq,asylum_seekers,2005,1948.0
irq,asylum_seekers,2006,2180.0
irq,asylum_seekers,2007,2413.0
irq,asylum_seekers,2008,2057.0
irq,asylum_seekers,2009,3800.0
irq,asylum_seekers,2010,3073.0
irq,asylum_seekers,2011,4196.0
irq,asylum_seekers,2012,4914.0
irq,asylum_seekers,2013,5991.0
irq,asylum_seekers,2014,8471.0
irq,asylum_seekers,2015,7420.0
irq,asylum_seekers,2016,11458.0
irq,asylum_seekers,2017,13018.0
irq,asylum_seekers,2018,13993.0
irq,internally_displaced_persons,1996,32000.0
irq,internally_displaced_persons,1997,35055.0
irq,internally_displaced_persons,2005,1200000.0
irq,internally_displaced_persons,2006,1834368.0
irq,internally_displaced_persons,2007,2385865.0
irq,internally_displaced_persons,2008,2647251.0
irq,internally_displaced_persons,2009,1552003.0
irq,internally_displaced_persons,2010,1343568.0
irq,internally_displaced_persons,2011,1332382.0
irq,internally_displaced_persons,2012,1131810.0
irq,internally_displaced_persons,2013,954128.0
irq,internally_displaced_persons,2014,3596356.0
irq,internally_displaced_persons,2015,4403287.0
irq,internally_displaced_persons,2016,3604285.0
irq,internally_displaced_persons,2017,2615988.0
irq,internally_displaced_persons,2018,1802832.0
irq,others_of_concern,2014,18.0
irq,others_of_concern,2015,29.0
irq,others_of_concern,2016,3162.0
irq,others_of_concern,2018,6.0
irq,refugees,1979,400.0
irq,refugees,1980,400.0
irq,refugees,1981,1200.0
irq,refugees,1982,1200.0
irq,refugees,1983,1200.0
irq,refugees,1984,1200.0
irq,refugees,1985,83200.0
irq,refugees,1986,111000.0
irq,refugees,1987,1000.0
irq,refugees,1990,900.0
irq,refugees,1991,87990.0
irq,refugees,1992,115000.0
irq,refugees,1993,109066.0
irq,refugees,1994,119581.0
irq,refugees,1995,116722.0
irq,refugees,1996,112957.0
irq,refugees,1997,104032.0
irq,refugees,1998,104022.0
irq,refugees,1999,128913.0
irq,refugees,2000,127787.0
irq,refugees,2001,128142.0
irq,refugees,2002,134190.0
irq,refugees,2003,46721.0
irq,refugees,2004,46053.0
irq,refugees,2005,50177.0
irq,refugees,2006,44406.0
irq,refugees,2007,42354.0
irq,refugees,2008,39503.0
irq,refugees,2009,35218.0
irq,refugees,2010,34655.0
irq,refugees,2011,35189.0
irq,refugees,2012,98822.0
irq,refugees,2013,246298.0
irq,refugees,2014,271143.0
irq,refugees,2015,277701.0
irq,refugees,2016,261888.0
irq,refugees,2017,277667.0
irq,refugees,2018,283013.0
irq,returned_idps,2005,196000.0
irq,returned_idps,2006,150000.0
irq,returned_idps,2007,36000.0
irq,returned_idps,2008,195890.0
irq,returned_idps,2009,167740.0
irq,returned_idps,2010,294770.0
irq,returned_idps,2011,193610.0
irq,returned_idps,2012,218800.0
irq,returned_idps,2013,63270.0
irq,returned_idps,2014,19967.0
irq,returned_idps,2015,1747.0
irq,returned_idps,2016,1397016.0
irq,returned_idps,2017,1546586.0
irq,returned_idps,2018,944958.0
irq,returned_refugees,1991,70.0
irq,returned_refugees,1992,2600.0
irq,returned_refugees,1994,314.0
irq,returned_refugees,1995,92.0
irq,returned_refugees,1996,3553.0
irq,returned_refugees,1997,1171.0
irq,returned_refugees,1998,634.0
irq,returned_refugees,1999,110.0
irq,returned_refugees,2000,323.0
irq,returned_refugees,2001,41.0
irq,returned_refugees,2002,1175.0
irq,returned_refugees,2003,3835.0
irq,returned_refugees,2004,863.0
irq,returned_refugees,2005,104.0
irq,returned_refugees,2006,110.0
irq,returned_refugees,2007,193.0
irq,returned_refugees,2008,102.0
irq,returned_refugees,2009,26.0
irq,returned_refugees,2010,265.0
irq,returned_refugees,2012,3.0
irq,returned_refugees,2015,204.0
irq,returned_refugees,2017,872.0
irq,returned_refugees,2018,63.0
irq,stateless_persons,2005,130000.0
irq,stateless_persons,2006,130000.0
irq,stateless_persons,2007,130000.0
irq,stateless_persons,2008,230000.0
irq,stateless_persons,2009,230000.0
irq,stateless_persons,2010,120000.0
irq,stateless_persons,2011,120000.0
irq,stateless_persons,2012,120000.0
irq,stateless_persons,2013,120000.0
irq,stateless_persons,2014,120000.0
irq,stateless_persons,2015,50000.0
irq,stateless_persons,2016,48200.0
irq,stateless_persons,2017,47630.0
irq,stateless_persons,2018,47515.0
isl,asylum_seekers,2000,8.0
isl,asylum_seekers,2001,17.0
isl,asylum_seekers,2002,22.0
isl,asylum_seekers,2003,13.0
isl,asylum_seekers,2004,19.0
isl,asylum_seekers,2005,29.0
isl,asylum_seekers,2006,30.0
isl,asylum_seekers,2007,35.0
isl,asylum_seekers,2008,48.0
isl,asylum_seekers,2009,22.0
isl,asylum_seekers,2010,39.0
isl,asylum_seekers,2011,81.0
isl,asylum_seekers,2012,118.0
isl,asylum_seekers,2013,279.0
isl,asylum_seekers,2014,210.0
isl,asylum_seekers,2015,161.0
isl,asylum_seekers,2016,161.0
isl,asylum_seekers,2017,309.0
isl,asylum_seekers,2018,413.0
isl,refugees,1990,85.0
isl,refugees,1991,141.0
isl,refugees,1992,154.0
isl,refugees,1993,160.0
isl,refugees,1994,160.0
isl,refugees,1995,197.0
isl,refugees,1996,232.0
isl,refugees,1997,260.0
isl,refugees,1998,294.0
isl,refugees,1999,254.0
isl,refugees,2000,244.0
isl,refugees,2001,213.0
isl,refugees,2002,207.0
isl,refugees,2003,239.0
isl,refugees,2004,239.0
isl,refugees,2005,293.0
isl,refugees,2006,267.0
isl,refugees,2007,49.0
isl,refugees,2008,49.0
isl,refugees,2009,62.0
isl,refugees,2010,83.0
isl,refugees,2011,58.0
isl,refugees,2012,60.0
isl,refugees,2013,79.0
isl,refugees,2014,99.0
isl,refugees,2015,179.0
isl,refugees,2016,179.0
isl,refugees,2017,329.0
isl,refugees,2018,504.0
isl,returned_refugees,1999,31.0
isl,returned_refugees,2000,9.0
isl,returned_refugees,2001,1.0
isl,returned_refugees,2002,1.0
isl,returned_refugees,2009,2.0
isl,stateless_persons,2005,53.0
isl,stateless_persons,2006,1.0
isl,stateless_persons,2007,1.0
isl,stateless_persons,2008,116.0
isl,stateless_persons,2009,133.0
isl,stateless_persons,2010,113.0
isl,stateless_persons,2011,106.0
isl,stateless_persons,2012,119.0
isl,stateless_persons,2013,119.0
isl,stateless_persons,2014,119.0
isl,stateless_persons,2015,131.0
isl,stateless_persons,2016,131.0
isl,stateless_persons,2017,85.0
isl,stateless_persons,2018,69.0
isr,asylum_seekers,2000,334.0
isr,asylum_seekers,2001,563.0
isr,asylum_seekers,2002,703.0
isr,asylum_seekers,2003,703.0
isr,asylum_seekers,2005,939.0
isr,asylum_seekers,2006,863.0
isr,asylum_seekers,2007,5762.0
isr,asylum_seekers,2008,4631.0
isr,asylum_seekers,2009,4144.0
isr,asylum_seekers,2010,5575.0
isr,asylum_seekers,2011,6460.0
isr,asylum_seekers,2012,5699.0
isr,asylum_seekers,2013,4760.0
isr,asylum_seekers,2014,5558.0
isr,asylum_seekers,2015,11677.0
isr,asylum_seekers,2016,11677.0
isr,asylum_seekers,2017,29694.0
isr,asylum_seekers,2018,35514.0
isr,others_of_concern,2008,1102.0
isr,refugees,1998,27.0
isr,refugees,1999,128.0
isr,refugees,2000,4075.0
isr,refugees,2001,4168.0
isr,refugees,2002,4179.0
isr,refugees,2003,4179.0
isr,refugees,2004,574.0
isr,refugees,2005,609.0
isr,refugees,2006,837.0
isr,refugees,2007,1156.0
isr,refugees,2008,9137.0
isr,refugees,2009,17736.0
isr,refugees,2010,25471.0
isr,refugees,2011,41235.0
isr,refugees,2012,48505.0
isr,refugees,2013,48201.0
isr,refugees,2014,39716.0
isr,refugees,2015,32946.0
isr,refugees,2016,32946.0
isr,refugees,2017,25645.0
isr,refugees,2018,18524.0
isr,returned_refugees,1998,3.0
isr,returned_refugees,1999,223.0
isr,returned_refugees,2000,1654.0
isr,returned_refugees,2002,39.0
isr,returned_refugees,2003,1.0
isr,returned_refugees,2006,65.0
isr,returned_refugees,2011,101.0
isr,returned_refugees,2012,326.0
isr,stateless_persons,2010,9.0
isr,stateless_persons,2011,9.0
isr,stateless_persons,2012,14.0
isr,stateless_persons,2013,14.0
isr,stateless_persons,2014,10.0
isr,stateless_persons,2015,42.0
isr,stateless_persons,2016,42.0
isr,stateless_persons,2017,42.0
isr,stateless_persons,2018,42.0
ita,asylum_seekers,2000,113.0
ita,asylum_seekers,2007,1500.0
ita,asylum_seekers,2009,4365.0
ita,asylum_seekers,2010,4076.0
ita,asylum_seekers,2011,13525.0
ita,asylum_seekers,2012,14330.0
ita,asylum_seekers,2013,13653.0
ita,asylum_seekers,2014,45749.0
ita,asylum_seekers,2015,60156.0
ita,asylum_seekers,2016,99921.0
ita,asylum_seekers,2017,186613.0
ita,asylum_seekers,2018,105571.0
ita,refugees,1951,26500.0
ita,refugees,1952,25500.0
ita,refugees,1953,24500.0
ita,refugees,1954,21500.0
ita,refugees,1955,18500.0
ita,refugees,1956,21500.0
ita,refugees,1957,21000.0
ita,refugees,1958,21000.0
ita,refugees,1959,18500.0
ita,refugees,1960,15500.0
ita,refugees,1961,14500.0
ita,refugees,1962,14300.0
ita,refugees,1963,14600.0
ita,refugees,1964,14000.0
ita,refugees,1965,15000.0
ita,refugees,1966,14000.0
ita,refugees,1967,13000.0
ita,refugees,1968,13000.0
ita,refugees,1969,14000.0
ita,refugees,1970,13000.0
ita,refugees,1971,12700.0
ita,refugees,1972,12600.0
ita,refugees,1973,12600.0
ita,refugees,1974,13000.0
ita,refugees,1975,11900.0
ita,refugees,1976,11900.0
ita,refugees,1977,11700.0
ita,refugees,1978,11700.0
ita,refugees,1979,14100.0
ita,refugees,1980,21551.0
ita,refugees,1981,22610.0
ita,refugees,1982,22881.0
ita,refugees,1983,22081.0
ita,refugees,1984,21501.0
ita,refugees,1985,22402.0
ita,refugees,1986,21515.0
ita,refugees,1987,20426.0
ita,refugees,1988,19274.0
ita,refugees,1989,13917.0
ita,refugees,1990,10840.0
ita,refugees,1991,9813.0
ita,refugees,1992,9258.0
ita,refugees,1993,50276.0
ita,refugees,1994,73060.0
ita,refugees,1995,74302.0
ita,refugees,1996,64711.0
ita,refugees,1997,66620.0
ita,refugees,1998,5473.0
ita,refugees,1999,6024.0
ita,refugees,2000,6849.0
ita,refugees,2001,8571.0
ita,refugees,2002,10060.0
ita,refugees,2003,12841.0
ita,refugees,2004,15674.0
ita,refugees,2005,20675.0
ita,refugees,2006,26875.0
ita,refugees,2007,38068.0
ita,refugees,2008,47061.0
ita,refugees,2009,54965.0
ita,refugees,2010,56397.0
ita,refugees,2011,58060.0
ita,refugees,2012,64779.0
ita,refugees,2013,76264.0
ita,refugees,2014,93715.0
ita,refugees,2015,118047.0
ita,refugees,2016,147370.0
ita,refugees,2017,167288.0
ita,refugees,2018,189172.0
ita,returned_refugees,1994,32.0
ita,returned_refugees,1995,2.0
ita,returned_refugees,1996,463.0
ita,returned_refugees,1997,100.0
ita,returned_refugees,1998,167.0
ita,returned_refugees,1999,3929.0
ita,returned_refugees,2000,331.0
ita,returned_refugees,2001,60.0
ita,returned_refugees,2002,151.0
ita,returned_refugees,2003,49.0
ita,returned_refugees,2004,40.0
ita,returned_refugees,2005,54.0
ita,returned_refugees,2006,42.0
ita,returned_refugees,2007,19.0
ita,returned_refugees,2008,12.0
ita,returned_refugees,2009,10.0
ita,returned_refugees,2010,4.0
ita,returned_refugees,2011,2.0
ita,returned_refugees,2012,75.0
ita,returned_refugees,2014,352.0
ita,returned_refugees,2015,232.0
ita,stateless_persons,2004,886.0
ita,stateless_persons,2005,886.0
ita,stateless_persons,2006,886.0
ita,stateless_persons,2007,886.0
ita,stateless_persons,2008,722.0
ita,stateless_persons,2009,793.0
ita,stateless_persons,2010,854.0
ita,stateless_persons,2011,1176.0
ita,stateless_persons,2012,470.0
ita,stateless_persons,2013,350.0
ita,stateless_persons,2014,813.0
ita,stateless_persons,2015,747.0
ita,stateless_persons,2016,701.0
ita,stateless_persons,2017,715.0
ita,stateless_persons,2018,732.0
jam,asylum_seekers,2000,1.0
jam,asylum_seekers,2013,1.0
jam,asylum_seekers,2015,5.0
jam,asylum_seekers,2016,9.0
jam,asylum_seekers,2017,8.0
jam,asylum_seekers,2018,21.0
jam,refugees,1991,4.0
jam,refugees,1992,90.0
jam,refugees,1993,63.0
jam,refugees,1994,41.0
jam,refugees,1995,23.0
jam,refugees,1996,25.0
jam,refugees,1997,33.0
jam,refugees,1998,37.0
jam,refugees,1999,37.0
jam,refugees,2000,38.0
jam,refugees,2009,26.0
jam,refugees,2010,21.0
jam,refugees,2011,20.0
jam,refugees,2012,20.0
jam,refugees,2013,21.0
jam,refugees,2014,22.0
jam,refugees,2015,12.0
jam,refugees,2016,15.0
jam,refugees,2017,12.0
jam,refugees,2018,8.0
jam,returned_refugees,1992,50.0
jam,returned_refugees,1993,4.0
jam,returned_refugees,1994,32.0
jam,returned_refugees,1995,35.0
jam,returned_refugees,2009,7.0
jor,asylum_seekers,2000,7873.0
jor,asylum_seekers,2001,5297.0
jor,asylum_seekers,2002,3788.0
jor,asylum_seekers,2003,6734.0
jor,asylum_seekers,2004,12453.0
jor,asylum_seekers,2005,16570.0
jor,asylum_seekers,2006,19248.0
jor,asylum_seekers,2007,367.0
jor,asylum_seekers,2008,685.0
jor,asylum_seekers,2009,604.0
jor,asylum_seekers,2010,2159.0
jor,asylum_seekers,2011,4975.0
jor,asylum_seekers,2012,2936.0
jor,asylum_seekers,2013,4397.0
jor,asylum_seekers,2014,18789.0
jor,asylum_seekers,2015,24935.0
jor,asylum_seekers,2016,35615.0
jor,asylum_seekers,2017,43785.0
jor,asylum_seekers,2018,52514.0
jor,others_of_concern,2018,1386.0
jor,refugees,1971,50.0
jor,refugees,1972,50.0
jor,refugees,1978,80.0
jor,refugees,1979,120.0
jor,refugees,1980,60.0
jor,refugees,1981,80.0
jor,refugees,1982,100.0
jor,refugees,1983,150.0
jor,refugees,1984,400.0
jor,refugees,1985,400.0
jor,refugees,1989,130.0
jor,refugees,1990,640.0
jor,refugees,1991,440.0
jor,refugees,1992,270.0
jor,refugees,1993,468.0
jor,refugees,1994,580.0
jor,refugees,1995,698.0
jor,refugees,1996,874.0
jor,refugees,1997,733.0
jor,refugees,1998,777.0
jor,refugees,1999,1012.0
jor,refugees,2000,1072.0
jor,refugees,2001,1067.0
jor,refugees,2002,1199.0
jor,refugees,2003,1196.0
jor,refugees,2004,1100.0
jor,refugees,2005,965.0
jor,refugees,2006,500229.0
jor,refugees,2007,500281.0
jor,refugees,2008,500413.0
jor,refugees,2009,450756.0
jor,refugees,2010,450915.0
jor,refugees,2011,451009.0
jor,refugees,2012,302707.0
jor,refugees,2013,641915.0
jor,refugees,2014,654141.0
jor,refugees,2015,664118.0
jor,refugees,2016,685197.0
jor,refugees,2017,691010.0
jor,refugees,2018,715293.0
jor,returned_refugees,1991,520.0
jor,returned_refugees,1994,5.0
jor,returned_refugees,1995,64.0
jor,returned_refugees,1996,236.0
jor,returned_refugees,1998,45.0
jor,returned_refugees,1999,14.0
jor,returned_refugees,2000,42.0
jor,returned_refugees,2001,12.0
jor,returned_refugees,2002,4.0
jor,returned_refugees,2003,15.0
jor,returned_refugees,2004,249.0
jor,returned_refugees,2005,320.0
jor,returned_refugees,2006,175.0
jor,returned_refugees,2008,1370.0
jor,returned_refugees,2009,2470.0
jor,returned_refugees,2010,107.0
jor,returned_refugees,2011,4575.0
jor,returned_refugees,2012,2820.0
jor,returned_refugees,2013,1710.0
jor,returned_refugees,2014,751.0
jor,returned_refugees,2015,286.0
jor,stateless_persons,2005,9.0
jor,stateless_persons,2006,9.0
jor,stateless_persons,2007,9.0
jpn,asylum_seekers,2000,277.0
jpn,asylum_seekers,2001,328.0
jpn,asylum_seekers,2002,316.0
jpn,asylum_seekers,2003,442.0
jpn,asylum_seekers,2004,496.0
jpn,asylum_seekers,2005,533.0
jpn,asylum_seekers,2006,1217.0
jpn,asylum_seekers,2007,1515.0
jpn,asylum_seekers,2008,2288.0
jpn,asylum_seekers,2009,2935.0
jpn,asylum_seekers,2010,3047.0
jpn,asylum_seekers,2011,3698.0
jpn,asylum_seekers,2012,4711.0
jpn,asylum_seekers,2013,6742.0
jpn,asylum_seekers,2014,9296.0
jpn,asylum_seekers,2015,13831.0
jpn,asylum_seekers,2016,18801.0
jpn,asylum_seekers,2017,31204.0
jpn,asylum_seekers,2018,29040.0
jpn,refugees,1977,600.0
jpn,refugees,1978,610.0
jpn,refugees,1979,1260.0
jpn,refugees,1980,2390.0
jpn,refugees,1981,2520.0
jpn,refugees,1982,4390.0
jpn,refugees,1983,4900.0
jpn,refugees,1984,3967.0
jpn,refugees,1985,4707.0
jpn,refugees,1986,5016.0
jpn,refugees,1987,5601.0
jpn,refugees,1988,6110.0
jpn,refugees,1989,6479.0
jpn,refugees,1990,6819.0
jpn,refugees,1991,6397.0
jpn,refugees,1992,6669.0
jpn,refugees,1993,6495.0
jpn,refugees,1994,5942.0
jpn,refugees,1995,5435.0
jpn,refugees,1996,5278.0
jpn,refugees,1997,4851.0
jpn,refugees,1998,4492.0
jpn,refugees,1999,4235.0
jpn,refugees,2000,3752.0
jpn,refugees,2001,3200.0
jpn,refugees,2002,2657.0
jpn,refugees,2003,2266.0
jpn,refugees,2004,1967.0
jpn,refugees,2005,1941.0
jpn,refugees,2006,1844.0
jpn,refugees,2007,1794.0
jpn,refugees,2008,2019.0
jpn,refugees,2009,2332.0
jpn,refugees,2010,2586.0
jpn,refugees,2011,2649.0
jpn,refugees,2012,2581.0
jpn,refugees,2013,2584.0
jpn,refugees,2014,2560.0
jpn,refugees,2015,2474.0
jpn,refugees,2016,2514.0
jpn,refugees,2017,2189.0
jpn,refugees,2018,1893.0
jpn,returned_refugees,1989,1.0
jpn,returned_refugees,1990,1.0
jpn,returned_refugees,1993,213.0
jpn,returned_refugees,1994,547.0
jpn,returned_refugees,1995,359.0
jpn,returned_refugees,1996,16.0
jpn,returned_refugees,1997,7.0
jpn,returned_refugees,1998,2.0
jpn,returned_refugees,1999,2.0
jpn,returned_refugees,2000,5.0
jpn,returned_refugees,2001,1.0
jpn,returned_refugees,2003,3.0
jpn,returned_refugees,2004,2.0
jpn,returned_refugees,2005,5.0
jpn,returned_refugees,2006,1.0
jpn,returned_refugees,2008,2.0
jpn,returned_refugees,2015,5.0
jpn,stateless_persons,2005,1765.0
jpn,stateless_persons,2006,1826.0
jpn,stateless_persons,2007,1717.0
jpn,stateless_persons,2008,1573.0
jpn,stateless_persons,2009,1525.0
jpn,stateless_persons,2010,1397.0
jpn,stateless_persons,2011,1234.0
jpn,stateless_persons,2012,1100.0
jpn,stateless_persons,2013,852.0
jpn,stateless_persons,2014,635.0
jpn,stateless_persons,2015,603.0
jpn,stateless_persons,2016,626.0
jpn,stateless_persons,2017,585.0
jpn,stateless_persons,2018,709.0
kaz,asylum_seekers,2000,5.0
kaz,asylum_seekers,2001,12.0
kaz,asylum_seekers,2002,3.0
kaz,asylum_seekers,2003,3.0
kaz,asylum_seekers,2004,9.0
kaz,asylum_seekers,2005,65.0
kaz,asylum_seekers,2006,89.0
kaz,asylum_seekers,2007,70.0
kaz,asylum_seekers,2008,126.0
kaz,asylum_seekers,2009,129.0
kaz,asylum_seekers,2010,314.0
kaz,asylum_seekers,2011,70.0
kaz,asylum_seekers,2012,85.0
kaz,asylum_seekers,2013,77.0
kaz,asylum_seekers,2014,93.0
kaz,asylum_seekers,2015,97.0
kaz,asylum_seekers,2016,137.0
kaz,asylum_seekers,2017,205.0
kaz,asylum_seekers,2018,189.0
kaz,others_of_concern,2000,160000.0
kaz,others_of_concern,2001,100000.0
kaz,others_of_concern,2002,83200.0
kaz,others_of_concern,2003,18594.0
kaz,others_of_concern,2011,3682.0
kaz,others_of_concern,2012,3675.0
kaz,others_of_concern,2013,3675.0
kaz,refugees,1993,5000.0
kaz,refugees,1994,5030.0
kaz,refugees,1995,15561.0
kaz,refugees,1996,15577.0
kaz,refugees,1997,15577.0
kaz,refugees,1998,8338.0
kaz,refugees,1999,14795.0
kaz,refugees,2000,20574.0
kaz,refugees,2001,19531.0
kaz,refugees,2002,20610.0
kaz,refugees,2003,15831.0
kaz,refugees,2004,15844.0
kaz,refugees,2005,7265.0
kaz,refugees,2006,4412.0
kaz,refugees,2007,4285.0
kaz,refugees,2008,4352.0
kaz,refugees,2009,4340.0
kaz,refugees,2010,4406.0
kaz,refugees,2011,616.0
kaz,refugees,2012,564.0
kaz,refugees,2013,584.0
kaz,refugees,2014,633.0
kaz,refugees,2015,708.0
kaz,refugees,2016,653.0
kaz,refugees,2017,602.0
kaz,refugees,2018,568.0
kaz,returned_refugees,1997,42.0
kaz,returned_refugees,1998,16.0
kaz,returned_refugees,1999,506.0
kaz,returned_refugees,2000,378.0
kaz,returned_refugees,2001,877.0
kaz,returned_refugees,2002,643.0
kaz,returned_refugees,2003,71.0
kaz,returned_refugees,2004,27.0
kaz,returned_refugees,2005,22.0
kaz,returned_refugees,2006,23.0
kaz,returned_refugees,2007,20.0
kaz,returned_refugees,2009,4.0
kaz,returned_refugees,2010,3.0
kaz,returned_refugees,2011,8.0
kaz,returned_refugees,2012,14.0
kaz,returned_refugees,2013,1.0
kaz,returned_refugees,2014,2324.0
kaz,returned_refugees,2015,5.0
kaz,returned_refugees,2016,3.0
kaz,stateless_persons,2004,58291.0
kaz,stateless_persons,2005,50576.0
kaz,stateless_persons,2006,45698.0
kaz,stateless_persons,2007,7856.0
kaz,stateless_persons,2008,7602.0
kaz,stateless_persons,2009,7649.0
kaz,stateless_persons,2010,7966.0
kaz,stateless_persons,2011,7337.0
kaz,stateless_persons,2012,6935.0
kaz,stateless_persons,2013,6942.0
kaz,stateless_persons,2014,7038.0
kaz,stateless_persons,2015,7909.0
kaz,stateless_persons,2016,8451.0
kaz,stateless_persons,2017,8138.0
kaz,stateless_persons,2018,7690.0
